index,nameModel,trial_optimizacion_bayesiana,Step_validacion,time,MSE,RMSE,MAE,MAPE
108,SVR_Wallmart_22_4_linear_0.1_0.1_scale,22,4,0.37841248512268066,0.4153193064522728,10.849472417926675,0.64445271855449,0.47639790326663606
109,SVR_Wallmart_22_5_linear_0.1_0.1_scale,22,5,0.5433404445648193,0.4123415514309868,9.5516424508689,0.642138265041873,0.4785957324865704
110,SVR_Wallmart_23_1_linear_0.1_0.1_scale,23,1,0.017380714416503906,0.44827383152210326,9.32200383698404,0.6695325470222514,0.500723100219002
111,SVR_Wallmart_23_2_linear_0.1_0.1_scale,23,2,0.0919349193572998,0.42028164616031255,8.251546064086451,0.64829132815449,0.48385197216195636
112,SVR_Wallmart_23_3_linear_0.1_0.1_scale,23,3,0.2182936668395996,0.4418596590750508,10.032061444054648,0.6647252508179984,0.4978043956414426
113,SVR_Wallmart_23_4_linear_0.1_0.1_scale,23,4,0.3840782642364502,0.4153193064522728,10.849472417926675,0.64445271855449,0.47639790326663606
114,SVR_Wallmart_23_5_linear_0.1_0.1_scale,23,5,0.5363023281097412,0.4123415514309868,9.5516424508689,0.642138265041873,0.4785957324865704
115,SVR_Wallmart_24_1_linear_0.1_0.1_scale,24,1,0.020267724990844727,0.44827383152210326,9.32200383698404,0.6695325470222514,0.500723100219002
116,SVR_Wallmart_24_2_linear_0.1_0.1_scale,24,2,0.09240579605102539,0.42028164616031255,8.251546064086451,0.64829132815449,0.48385197216195636
117,SVR_Wallmart_24_3_linear_0.1_0.1_scale,24,3,0.22407007217407227,0.4418596590750508,10.032061444054648,0.6647252508179984,0.4978043956414426
118,SVR_Wallmart_24_4_linear_0.1_0.1_scale,24,4,0.39232683181762695,0.4153193064522728,10.849472417926675,0.64445271855449,0.47639790326663606
119,SVR_Wallmart_24_5_linear_0.1_0.1_scale,24,5,0.5220046043395996,0.4123415514309868,9.5516424508689,0.642138265041873,0.4785957324865704
120,SVR_Wallmart_25_1_sigmoid_0.1_0.1_scale,25,1,0.013667821884155273,1.3742397287151884,30.189588504361527,1.1722797143664938,0.983152497893403
121,SVR_Wallmart_25_2_sigmoid_0.1_0.1_scale,25,2,0.04407501220703125,9.698138914251473,119.10864332934894,3.114183506836338,2.481875564604484
